timestamp_utc,station_id,vehicle_id,vehicle_present,station_status,machine_state,cycle_time,utilization,vibration,temperature,torque,pressure
2026-08-26 04:03:36+00:00,S12,VH00005,True,RUNNING,ACTIVE,60.811,0.8541,1.3276,56.551,106.935,6.1597
2026-08-26 04:04:30+00:00,S01,VH00006,True,RUNNING,ACTIVE,58.705,0.8619,1.2241,49.457,106.508,6.0951
2026-08-26 04:04:30+00:00,S02,VH00006,True,RUNNING,ACTIVE,56.922,0.8343,1.2194,50.213,106.346,6.1551
2026-08-26 04:04:30+00:00,S03,VH00006,True,RUNNING,ACTIVE,57.361,0.7726,1.22,50.954,107.836,6.1187
2026-08-26 04:04:30+00:00,S04,VH00006,True,RUNNING,ACTIVE,57.958,0.7688,1.2439,51.889,105.834,6.1482
2026-08-26 04:04:30+00:00,S05,VH00006,True,RUNNING,ACTIVE,55.038,0.8321,1.2502,52.136,106.895,6.0626
2026-08-26 04:04:30+00:00,S06,VH00006,True,RUNNING,ACTIVE,58.584,0.8697,1.2409,52.841,106.075,6.1151
2026-08-26 04:04:30+00:00,S07,VH00006,True,RUNNING,ACTIVE,58.389,0.8808,1.2385,53.582,107.424,6.1322
2026-08-26 04:04:30+00:00,S08,VH00006,True,RUNNING,ACTIVE,59.35,0.8253,1.2845,54.41,107.269,6.0466
2026-08-26 04:04:30+00:00,S09,VH00006,True,RUNNING,ACTIVE,54.219,0.7732,1.2541,54.959,106.373,6.0926
2026-08-26 04:04:30+00:00,S10,VH00006,True,RUNNING,ACTIVE,56.285,0.7339,1.2688,55.59,106.385,6.1412
2026-08-26 04:04:30+00:00,S11,VH00006,True,RUNNING,ACTIVE,56.112,0.8082,1.2947,56.378,107.177,6.1286
2026-08-26 04:04:30+00:00,S12,VH00006,True,RUNNING,ACTIVE,59.034,0.8559,1.2959,57.051,106.838,6.0708
2026-08-26 04:05:24+00:00,S01,VH00007,True,RUNNING,ACTIVE,58.842,0.8594,1.1769,49.652,106.814,6.0662
2026-08-26 04:05:24+00:00,S02,,False,RUNNING,ACTIVE,55.664,0.7979,1.2094,50.082,106.817,6.0
2026-08-26 04:05:24+00:00,S03,VH00007,True,RUNNING,ACTIVE,57.396,0.7579,1.2251,50.792,106.222,6.0704
2026-08-26 04:05:24+00:00,S04,VH00007,True,RUNNING,ACTIVE,58.276,0.7633,1.2013,51.486,106.947,6.0746
2026-08-26 04:05:24+00:00,S05,VH00007,True,RUNNING,ACTIVE,55.997,0.8075,1.2231,52.446,107.387,6.0811
2026-08-26 04:05:24+00:00,S06,VH00007,True,RUNNING,ACTIVE,59.563,0.8993,1.2046,52.815,106.443,6.1216
2026-08-26 04:05:24+00:00,S07,VH00007,True,RUNNING,ACTIVE,57.65,0.9054,1.2178,53.947,107.399,6.0684
2026-08-26 04:05:24+00:00,S08,VH00007,True,RUNNING,ACTIVE,58.989,0.8057,1.2475,54.718,107.252,6.0482
2026-08-26 04:05:24+00:00,S09,VH00007,True,RUNNING,ACTIVE,54.184,0.7634,1.2287,55.309,106.413,6.1095
2026-08-26 04:05:24+00:00,S10,VH00007,True,RUNNING,ACTIVE,55.483,0.7688,1.2749,55.744,104.864,6.0419
2026-08-26 04:05:24+00:00,S11,VH00007,True,RUNNING,ACTIVE,57.356,0.8244,1.2667,56.571,107.932,6.0384
2026-08-26 04:05:24+00:00,S12,VH00007,True,RUNNING,ACTIVE,60.061,0.8554,1.2596,57.418,105.572,6.0587
2026-08-26 04:06:18+00:00,S01,VH00008,True,RUNNING,ACTIVE,59.971,0.8652,1.1626,49.814,105.096,6.0183
2026-08-26 04:06:18+00:00,S02,VH00008,True,RUNNING,ACTIVE,56.658,0.7936,1.1601,50.451,106.605,6.0174
2026-08-26 04:06:18+00:00,S03,VH00008,True,RUNNING,ACTIVE,56.634,0.7738,1.1545,50.957,107.493,5.9477
2026-08-26 04:06:18+00:00,S04,VH00008,True,RUNNING,ACTIVE,56.962,0.7877,1.1917,51.962,105.968,5.9604
2026-08-26 04:06:18+00:00,S05,VH00008,True,RUNNING,ACTIVE,55.648,0.8481,1.2199,52.565,106.947,5.9542
2026-08-26 04:06:18+00:00,S06,VH00008,True,RUNNING,ACTIVE,59.978,0.8616,1.2258,53.41,106.31,6.0257
2026-08-26 04:06:18+00:00,S07,VH00008,True,RUNNING,ACTIVE,57.568,0.8574,1.2094,53.916,105.843,6.0134
2026-08-26 04:06:18+00:00,S08,VH00008,True,RUNNING,ACTIVE,57.065,0.8149,1.234,54.253,106.212,6.0312
2026-08-26 04:06:18+00:00,S09,VH00008,True,RUNNING,ACTIVE,54.757,0.7608,1.2261,55.199,104.778,6.0556
2026-08-26 04:06:18+00:00,S10,VH00008,True,RUNNING,ACTIVE,56.068,0.7907,1.2293,56.097,104.655,5.9796
2026-08-26 04:06:18+00:00,S11,,False,RUNNING,ACTIVE,58.167,0.8496,1.261,57.025,105.424,5.9483
2026-08-26 04:06:18+00:00,S12,VH00008,True,RUNNING,ACTIVE,59.779,0.8689,1.2693,57.33,107.244,5.9415
2026-08-26 04:07:12+00:00,S01,VH00009,True,RUNNING,ACTIVE,57.908,0.8621,1.1832,49.545,106.2,5.9148
2026-08-26 04:07:12+00:00,S02,VH00009,True,RUNNING,ACTIVE,56.473,0.7915,1.1731,50.37,105.545,5.8438
2026-08-26 04:07:12+00:00,S03,VH00009,True,RUNNING,ACTIVE,57.781,0.7655,1.1684,51.178,105.127,6.0018
2026-08-26 04:07:12+00:00,S04,VH00009,True,RUNNING,ACTIVE,58.99,0.7822,1.1942,51.766,104.719,5.8568
2026-08-26 04:07:12+00:00,S05,VH00009,True,RUNNING,ACTIVE,54.918,0.8445,1.2148,52.782,105.712,5.8737
2026-08-26 04:07:12+00:00,S06,VH00009,True,RUNNING,ACTIVE,59.817,0.8696,1.2218,53.26,105.726,5.9337
2026-08-26 04:07:12+00:00,S07,VH00009,True,RUNNING,ACTIVE,57.405,0.842,1.2266,53.92,105.833,5.9543
2026-08-26 04:07:12+00:00,S08,VH00009,True,RUNNING,ACTIVE,58.813,0.8123,1.2196,54.643,106.638,5.8661
2026-08-26 04:07:12+00:00,S09,VH00009,True,RUNNING,ACTIVE,54.353,0.7701,1.2177,55.32,105.278,5.793
2026-08-26 04:07:12+00:00,S10,VH00009,True,RUNNING,ACTIVE,56.063,0.7596,1.1998,56.107,104.611,5.9398
2026-08-26 04:07:12+00:00,S11,VH00009,True,RUNNING,ACTIVE,56.318,0.8318,1.2511,56.637,105.117,5.8499
2026-08-26 04:07:12+00:00,S12,VH00009,True,RUNNING,ACTIVE,59.4,0.8567,1.253,57.309,105.335,5.9076
2026-08-26 04:08:06+00:00,S01,VH00010,True,RUNNING,ACTIVE,58.161,0.82,1.1761,50.009,104.977,5.8635
2026-08-26 04:08:06+00:00,S02,VH00010,True,RUNNING,ACTIVE,55.342,0.7747,1.1643,50.223,104.408,5.9038
2026-08-26 04:08:06+00:00,S03,VH00010,True,RUNNING,ACTIVE,57.58,0.7742,1.1877,51.239,104.224,5.8927
2026-08-26 04:08:06+00:00,S04,VH00010,True,RUNNING,ACTIVE,58.265,0.8422,1.2003,52.082,105.724,5.8214
2026-08-26 04:08:06+00:00,S05,VH00010,True,RUNNING,ACTIVE,57.144,0.8376,1.1907,53.191,104.949,5.8655
2026-08-26 04:08:06+00:00,S06,VH00010,True,RUNNING,ACTIVE,58.844,0.8813,1.213,53.149,106.016,5.9516
2026-08-26 04:08:06+00:00,S07,VH00010,True,RUNNING,ACTIVE,57.21,0.8361,1.1962,53.985,104.504,5.8608
2026-08-26 04:08:06+00:00,S08,VH00010,True,RUNNING,ACTIVE,57.495,0.7889,1.2056,54.909,105.015,5.8284
2026-08-26 04:08:06+00:00,S09,VH00010,True,RUNNING,ACTIVE,54.162,0.7878,1.2497,55.414,106.752,5.8474
2026-08-26 04:08:06+00:00,S10,VH00010,True,RUNNING,ACTIVE,56.738,0.7762,1.217,56.229,104.687,5.8448
2026-08-26 04:08:06+00:00,S11,VH00010,True,RUNNING,ACTIVE,59.808,0.8475,1.2323,56.66,105.828,5.8784
2026-08-26 04:08:06+00:00,S12,,False,RUNNING,ACTIVE,59.437,0.8721,1.2456,57.68,104.694,5.8792
2026-08-26 04:09:00+00:00,S01,VH00011,True,RUNNING,ACTIVE,57.992,0.8324,1.1855,49.772,103.478,5.8667
2026-08-26 04:09:00+00:00,S02,VH00011,True,RUNNING,ACTIVE,54.117,0.7828,1.2221,50.347,103.468,5.8534
2026-08-26 04:09:00+00:00,S03,VH00011,True,RUNNING,ACTIVE,58.933,0.7678,1.2071,51.277,104.877,5.858
2026-08-26 04:09:00+00:00,S04,VH00011,True,RUNNING,ACTIVE,57.795,0.8083,1.2038,51.705,105.306,5.841
2026-08-26 04:09:00+00:00,S05,VH00011,True,RUNNING,ACTIVE,54.654,0.8856,1.2171,52.609,104.77,5.8288
2026-08-26 04:09:00+00:00,S06,VH00011,True,RUNNING,ACTIVE,58.112,0.8655,1.252,52.995,104.717,5.8559
2026-08-26 04:09:00+00:00,S07,,False,RUNNING,ACTIVE,58.776,0.8292,1.2476,54.298,103.163,5.8513
2026-08-26 04:09:00+00:00,S08,VH00011,True,RUNNING,ACTIVE,57.188,0.7941,1.2522,54.626,104.743,5.8223
2026-08-26 04:09:00+00:00,S09,VH00011,True,RUNNING,ACTIVE,53.574,0.7664,1.2339,55.549,103.371,5.7833
2026-08-26 04:09:00+00:00,S10,VH00011,True,RUNNING,ACTIVE,58.317,0.8022,1.264,55.726,105.586,5.793
2026-08-26 04:09:00+00:00,S11,VH00011,True,RUNNING,ACTIVE,57.009,0.8736,1.2448,56.589,104.079,5.8504
2026-08-26 04:09:00+00:00,S12,VH00011,True,RUNNING,ACTIVE,59.881,0.8939,1.264,57.346,104.48,5.8696
2026-08-26 04:09:54+00:00,S01,VH00012,True,RUNNING,ACTIVE,57.722,0.8051,1.2316,49.496,104.093,5.8321
2026-08-26 04:09:54+00:00,S02,VH00012,True,RUNNING,ACTIVE,55.461,0.7644,1.2184,50.122,104.463,5.9043
2026-08-26 04:09:54+00:00,S03,VH00012,True,RUNNING,ACTIVE,59.018,0.757,1.241,51.353,104.981,5.859
2026-08-26 04:09:54+00:00,S04,VH00012,True,RUNNING,ACTIVE,58.385,0.8269,1.2466,51.811,103.438,5.8479
2026-08-26 04:09:54+00:00,S05,VH00012,True,RUNNING,ACTIVE,55.827,0.8786,1.2512,52.621,103.875,5.8674
2026-08-26 04:09:54+00:00,S06,VH00012,True,RUNNING,ACTIVE,58.664,0.8597,1.232,53.273,103.557,5.8337
2026-08-26 04:09:54+00:00,S07,VH00012,True,RUNNING,ACTIVE,57.02,0.803,1.2549,53.754,103.948,5.9201
2026-08-26 04:09:54+00:00,S08,VH00012,True,RUNNING,ACTIVE,57.237,0.7599,1.2618,54.557,104.638,5.8602
2026-08-26 04:09:54+00:00,S09,VH00012,True,RUNNING,ACTIVE,55.841,0.7698,1.267,55.229,104.066,5.7944
2026-08-26 04:09:54+00:00,S10,VH00012,True,RUNNING,ACTIVE,57.61,0.8264,1.2839,55.694,103.466,5.8578
2026-08-26 04:09:54+00:00,S11,VH00012,True,RUNNING,ACTIVE,58.386,0.8512,1.3116,56.695,104.437,5.812
2026-08-26 04:09:54+00:00,S12,VH00012,True,RUNNING,ACTIVE,58.87,0.8988,1.3236,57.699,102.113,5.8623
2026-08-26 04:10:48+00:00,S01,VH00013,True,RUNNING,ACTIVE,57.274,0.7842,1.2167,49.332,104.244,5.8851
2026-08-26 04:10:48+00:00,S02,VH00013,True,RUNNING,ACTIVE,56.405,0.7468,1.2564,50.192,104.562,5.813
2026-08-26 04:10:48+00:00,S03,VH00013,True,RUNNING,ACTIVE,58.505,0.7692,1.2398,50.974,104.202,5.8732
2026-08-26 04:10:48+00:00,S04,VH00013,True,RUNNING,ACTIVE,58.407,0.839,1.2884,51.8,104.946,5.8747
2026-08-26 04:10:48+00:00,S05,VH00013,True,RUNNING,ACTIVE,56.065,0.8968,1.2712,52.674,103.877,5.8753
2026-08-26 04:10:48+00:00,S06,VH00013,True,RUNNING,ACTIVE,58.398,0.873,1.2665,53.074,104.322,5.9379
2026-08-26 04:10:48+00:00,S07,VH00013,True,RUNNING,ACTIVE,57.091,0.7873,1.2823,53.739,103.834,5.8386
2026-08-26 04:10:48+00:00,S08,VH00013,True,RUNNING,ACTIVE,56.148,0.7726,1.2787,54.316,103.881,5.9124
2026-08-26 04:10:48+00:00,S09,VH00013,True,RUNNING,ACTIVE,55.6,0.779,1.2879,54.956,103.097,5.9137
2026-08-26 04:10:48+00:00,S10,VH00013,True,RUNNING,ACTIVE,56.706,0.821,1.3082,55.834,103.001,5.8387
2026-08-26 04:10:48+00:00,S11,VH00013,True,RUNNING,ACTIVE,58.557,0.8717,1.2926,56.359,104.355,5.807
2026-08-26 04:10:48+00:00,S12,VH00013,True,RUNNING,ACTIVE,58.705,0.861,1.3405,57.261,103.683,5.9217
2026-08-26 04:11:42+00:00,S01,VH00014,True,RUNNING,ACTIVE,55.872,0.7804,1.2388,49.298,104.418,5.9018
2026-08-26 04:11:42+00:00,S02,VH00014,True,RUNNING,ACTIVE,56.387,0.765,1.2823,49.94,103.426,5.9775
2026-08-26 04:11:42+00:00,S03,VH00014,True,RUNNING,ACTIVE,58.369,0.7916,1.2759,50.568,104.782,6.0051
2026-08-26 04:11:42+00:00,S04,VH00014,True,RUNNING,ACTIVE,58.965,0.8623,1.2617,51.583,101.896,5.8726
2026-08-26 04:11:42+00:00,S05,VH00014,True,RUNNING,ACTIVE,55.266,0.8865,1.2756,52.363,103.476,5.9362
2026-08-26 04:11:42+00:00,S06,VH00014,True,RUNNING,ACTIVE,57.841,0.8355,1.2707,52.644,103.07,5.9262
2026-08-26 04:11:42+00:00,S07,VH00014,True,RUNNING,ACTIVE,56.448,0.7819,1.3017,53.861,102.843,5.9756
2026-08-26 04:11:42+00:00,S08,VH00014,True,RUNNING,ACTIVE,56.763,0.7557,1.2822,54.162,102.39,5.939
2026-08-26 04:11:42+00:00,S09,VH00014,True,RUNNING,ACTIVE,55.233,0.7901,1.3232,54.973,103.481,5.9601
2026-08-26 04:11:42+00:00,S10,VH00014,True,RUNNING,ACTIVE,58.561,0.8069,1.3092,55.528,103.494,5.9798
2026-08-26 04:11:42+00:00,S11,VH00014,True,RUNNING,ACTIVE,56.676,0.8775,1.3044,56.401,103.068,5.9015
2026-08-26 04:11:42+00:00,S12,VH00014,True,RUNNING,ACTIVE,58.828,0.8549,1.2987,56.848,103.388,5.8956
2026-08-26 04:12:36+00:00,S01,VH00015,True,RUNNING,ACTIVE,57.957,0.8108,1.2427,49.538,102.253,5.9704
2026-08-26 04:12:36+00:00,S02,VH00015,True,RUNNING,ACTIVE,56.861,0.7409,1.2592,50.048,103.697,6.0127
2026-08-26 04:12:36+00:00,S03,,False,RUNNING,ACTIVE,59.737,0.812,1.2465,50.746,102.644,5.9796
2026-08-26 04:12:36+00:00,S04,VH00015,True,RUNNING,ACTIVE,58.659,0.8581,1.261,51.096,102.53,6.0124
2026-08-26 04:12:36+00:00,S05,VH00015,True,RUNNING,ACTIVE,54.881,0.8786,1.2696,52.238,103.778,5.9691
2026-08-26 04:12:36+00:00,S06,VH00015,True,RUNNING,ACTIVE,58.949,0.8425,1.2636,52.979,102.948,5.9903
2026-08-26 04:12:36+00:00,S07,VH00015,True,RUNNING,ACTIVE,57.118,0.7827,1.2759,53.454,102.938,6.0164
2026-08-26 04:12:36+00:00,S08,,False,RUNNING,ACTIVE,58.142,0.7648,1.2869,54.221,103.717,5.993
2026-08-26 04:12:36+00:00,S09,VH00015,True,RUNNING,ACTIVE,57.196,0.8265,1.2973,54.736,103.736,5.9515
2026-08-26 04:12:36+00:00,S10,VH00015,True,RUNNING,ACTIVE,58.904,0.8599,1.3084,55.22,103.337,5.9549
2026-08-26 04:12:36+00:00,S11,VH00015,True,RUNNING,ACTIVE,56.863,0.876,1.3155,56.487,104.087,5.977
2026-08-26 04:12:36+00:00,S12,VH00015,True,RUNNING,ACTIVE,58.736,0.8484,1.3251,56.859,104.063,6.0482
2026-08-26 04:13:30+00:00,S01,VH00016,True,RUNNING,ACTIVE,56.875,0.7715,1.2368,49.283,103.233,6.0708
2026-08-26 04:13:30+00:00,S02,,False,RUNNING,ACTIVE,59.366,0.7846,1.2287,50.078,103.796,6.0736
2026-08-26 04:13:30+00:00,S03,VH00016,True,RUNNING,ACTIVE,60.379,0.8325,1.2284,49.995,104.063,6.038
2026-08-26 04:13:30+00:00,S04,VH00016,True,RUNNING,ACTIVE,59.506,0.8575,1.2268,51.175,104.034,6.1084
2026-08-26 04:13:30+00:00,S05,VH00016,True,RUNNING,ACTIVE,53.785,0.8688,1.2434,51.913,104.962,6.0489
2026-08-26 04:13:30+00:00,S06,VH00016,True,RUNNING,ACTIVE,57.961,0.8303,1.2693,52.612,102.623,6.0293
2026-08-26 04:13:30+00:00,S07,VH00016,True,RUNNING,ACTIVE,56.078,0.7515,1.2552,53.128,104.389,6.0938
2026-08-26 04:13:30+00:00,S08,VH00016,True,RUNNING,ACTIVE,58.509,0.7531,1.2664,54.291,103.931,6.0562
2026-08-26 04:13:30+00:00,S09,VH00016,True,RUNNING,ACTIVE,56.335,0.8168,1.2887,54.636,105.376,6.0649
2026-08-26 04:13:30+00:00,S10,VH00016,True,RUNNING,ACTIVE,57.754,0.8888,1.3078,55.285,103.775,6.0636
2026-08-26 04:13:30+00:00,S11,VH00016,True,RUNNING,ACTIVE,56.046,0.8627,1.3352,56.291,104.839,6.0798
2026-08-26 04:13:30+00:00,S12,,False,RUNNING,ACTIVE,58.761,0.8459,1.2952,56.795,105.048,6.0454
2026-08-26 04:14:24+00:00,S01,VH00017,True,RUNNING,ACTIVE,57.853,0.7588,1.2139,48.897,102.672,6.1574
2026-08-26 04:14:24+00:00,S02,VH00017,True,RUNNING,ACTIVE,57.575,0.7999,1.2062,49.929,104.106,6.2086
2026-08-26 04:14:24+00:00,S03,VH00017,True,RUNNING,ACTIVE,59.341,0.8347,1.1945,50.161,104.235,6.0488
2026-08-26 04:14:24+00:00,S04,VH00017,True,RUNNING,ACTIVE,58.852,0.8603,1.2065,50.751,103.791,6.1073
2026-08-26 04:14:24+00:00,S05,VH00017,True,RUNNING,ACTIVE,54.747,0.8501,1.2138,51.766,104.445,6.0668
2026-08-26 04:14:24+00:00,S06,VH00017,True,RUNNING,ACTIVE,57.36,0.7838,1.2304,52.518,104.344,6.0799
2026-08-26 04:14:24+00:00,S07,VH00017,True,RUNNING,ACTIVE,57.98,0.7526,1.2331,53.309,103.776,6.1597
2026-08-26 04:14:24+00:00,S08,VH00017,True,RUNNING,ACTIVE,58.219,0.7701,1.2456,54.101,104.865,6.0759
2026-08-26 04:14:24+00:00,S09,VH00017,True,RUNNING,ACTIVE,55.801,0.8159,1.2369,54.715,104.253,6.1517
2026-08-26 04:14:24+00:00,S10,VH00017,True,RUNNING,ACTIVE,56.742,0.9004,1.2825,55.205,103.519,6.084
2026-08-26 04:14:24+00:00,S11,VH00017,True,RUNNING,ACTIVE,55.914,0.877,1.2916,55.928,103.913,6.1328
2026-08-26 04:14:24+00:00,S12,VH00017,True,RUNNING,ACTIVE,57.041,0.7989,1.2688,56.557,103.779,6.1166
2026-08-26 04:15:18+00:00,S01,VH00018,True,RUNNING,ACTIVE,57.191,0.7699,1.1648,48.731,104.853,6.173
2026-08-26 04:15:18+00:00,S02,VH00018,True,RUNNING,ACTIVE,57.701,0.7916,1.1904,49.546,104.192,6.1445
2026-08-26 04:15:18+00:00,S03,VH00018,True,RUNNING,ACTIVE,59.476,0.8252,1.17,49.733,105.334,6.128
2026-08-26 04:15:18+00:00,S04,VH00018,True,RUNNING,ACTIVE,56.486,0.8871,1.2012,51.133,105.905,6.1605
